Year,Film,FilmId,NomineeIds
2023,20 Days in Mariupol,tt24082438,nm13512939|nm2365390|nm1948067
2023,The ABCs of Book Banning,tt29361805,nm0627521|nm0012267
2023,The Barber of Little Rock,tt28627868,nm0388968|nm1423114
2023,Island in Between,tt30523942,nm0156981|nm0874994
2023,The Last Repair Shop,tt29118186,nm3988897|nm3929283
2023,Nai Nai & Wài Pó,tt26218316,nm7648876|nm4085454
2023,Anatomy of a Fall,tt17009710,nm1927930
2023,The Holdovers,tt14849194,nm0855188
2023,Killers of the Flower Moon,tt5537002,nm0774817
2023,Oppenheimer,tt15398776,nm2352780
2023,Poor Things,tt14230458,nm0561430
2023,Io Capitano,tt14225838,
2023,Perfect Days,tt27503384,
2023,Society of the Snow,tt16277242,
2023,The Teachers' Lounge,tt26612950,
2023,The Zone of Interest,tt7160372,
2023,Golda,tt14454876,nm0366857|nm3038497|nm12307106
2023,Maestro,tt5535276,nm0875308|nm0313789|nm0566776
2023,Oppenheimer,tt15398776,nm0008468
2023,Poor Things,tt14230458,nm2854751|nm0183418|nm2095782
2023,Society of the Snow,tt16277242,nm0529913|nm0554480|nm1556767
2023,American Fiction,tt23561236,nm0440017
2023,Indiana Jones and the Dial of Destiny,tt1462764,nm0002354
2023,Killers of the Flower Moon,tt5537002,nm0005371
2023,Oppenheimer,tt15398776,nm3234869
2023,Poor Things,tt14230458,nm14930772
2023,Flamin' Hot,tt8105234,nm0005534
2023,Barbie,tt1517268,nm1053148|nm1961278
2023,American Symphony,tt28865980,nm4456022|nm0933239
2023,Killers of the Flower Moon,tt5537002,nm15238867
2023,Barbie,tt1517268,nm8483808|nm3906552
2023,American Fiction,tt23561236,nm1444110|nm5068841|nm6852255|nm3905822
2023,Anatomy of a Fall,tt17009710,nm4352455|nm0858196
2023,Barbie,tt1517268,nm0382268|nm3053338|nm3943537|nm0107509
2023,The Holdovers,tt14849194,nm0425741
2023,Killers of the Flower Moon,tt5537002,nm6679051|nm0858554|nm0000217|nm0526917
2023,Maestro,tt5535276,nm0177896|nm0000229|nm0076681|nm1570573|nm1069736
2023,Oppenheimer,tt15398776,nm0858799|nm0746273|nm0634240
2023,Past Lives,tt13238346,nm3065267|nm0882927|nm0463025
2023,Poor Things,tt14230458,nm0347384|nm1103466|nm0487166|nm1297015
2023,The Zone of Interest,tt7160372,nm1034914
2023,Barbie,tt1517268,nm0339391|nm0818005
2023,Killers of the Flower Moon,tt5537002,nm0279926|nm1853964
2023,Napoleon,tt13287846,nm0561480|nm0341066
2023,Oppenheimer,tt15398776,nm1968338|nm0442114
2023,Poor Things,tt14230458,nm1483016|nm4257419|nm1386368
2023,Letter to a Pig,tt10346066,nm7722734|nm1206834
2023,Ninety-Five Senses,tt11020596,nm1415801|nm0381478
2023,Our Uniform,tt28058015,nm10057416
2023,Pachyderme,tt20862526,nm13730667|nm12877825
2023,WAR IS OVER! Inspired by the Music of John & Yoko,tt29795707,nm0612391|nm0095374
2023,The After,tt28532006,nm12325486|nm1726830
2023,Invincible,tt22749100,nm6118227|nm9108328
2023,Knight of Fortune,tt26600054,nm10210418|nm10210414
2023,"Red, White and Blue",tt27759823,nm1135653|nm10626793
2023,The Wonderful Story of Henry Sugar,tt16968450,nm0027572|nm2262509
2023,The Creator,tt11858890,nm0901189|nm0007321|nm0886399|nm0654696|nm0958711
2023,Maestro,tt5535276,nm0607551|nm0455185|nm1720819|nm0654696|nm0958711
2023,Mission: Impossible - Dead Reckoning Part One,tt9603212,nm0613101|nm0558450|nm0121006|nm0852837
2023,Oppenheimer,tt15398776,nm0123770|nm0455185|nm0729886|nm0640114
2023,The Zone of Interest,tt7160372,nm1353680|nm1908855
2023,The Creator,tt11858890,nm0178134|nm2026173|nm1209102|nm0179273
2023,Godzilla Minus One,tt23289160,nm0945724|nm2181714|nm1442881|nm10213275
2023,Guardians of the Galaxy Vol. 3,tt6791350,nm0148547|nm2528062|nm1401413|nm1322273
2023,Mission: Impossible - Dead Reckoning Part One,tt9603212,nm1239209|nm3719408|nm0840112|nm0179273
2023,Napoleon,tt13287846,nm0377111|nm4808108|nm3719408|nm0179273
2023,American Fiction,tt23561236,nm6852255
2023,Barbie,tt1517268,nm1950086|nm0000876
2023,Oppenheimer,tt15398776,nm0634240
2023,Poor Things,tt14230458,nm1110111
2023,The Zone of Interest,tt7160372,nm0322242
2023,Anatomy of a Fall,tt17009710,nm2630323|nm1932959
2023,The Holdovers,tt14849194,nm0376003
2023,Maestro,tt5535276,nm0177896|nm1802857
2023,May December,tt13651794,nm2092552|nm2553112
2023,Past Lives,tt13238346,nm10227660
2024,The Brutalist,tt8999762,nm0004778
2024,A Complete Unknown,tt11563598,nm3154303
2024,Sing Sing,tt28479262,nm0231458
2024,Conclave,tt20215234,nm0000146
2024,The Apprentice,tt8368368,nm1659221
2024,Anora,tt28607951,nm5426973
2024,A Real Pain,tt21823606,nm0001085
2024,A Complete Unknown,tt11563598,nm0001570
2024,The Brutalist,tt8999762,nm0001602
2024,The Apprentice,tt8368368,nm0834989
2024,Wicked,tt1262426,nm7248827
2024,Emilia Pérez,tt20221436,nm1035423
2024,Anora,tt28607951,nm5700898
2024,The Substance,tt17526714,nm0000193
2024,I'm Still Here,tt14961016,nm0868639
2024,A Complete Unknown,tt11563598,nm4834815
2024,Wicked,tt1262426,nm3812858
2024,The Brutalist,tt8999762,nm0428065
2024,Conclave,tt20215234,nm0000618
2024,Emilia Pérez,tt20221436,nm0757855
2024,Flow,tt4772188,nm6478535|nm5186633|nm1054433|nm3537684
2024,Inside Out 2,tt22022452,nm1626375|nm0630923
2024,Memoir of a Snail,tt23770030,nm0254178|nm2782306
2024,Wallace & Gromit: Vengeance Most Fowl,tt17163970,nm0661910|nm1271549|nm1485380
2024,The Wild Robot,tt29623480,nm0761498|nm1915863
2024,Beautiful Men,tt30835281,nm9479994|nm8653244
2024,In the Shadow of the Cypress,tt28768883,nm11580481|nm5548859
2024,Magic Candies,tt31888603,nm0632788|nm2911605
2024,Wander to Wonder,tt28768679,nm2441981|nm0097975
2024,Yuck!,tt28356173,nm7167768|nm9489851
2024,The Brutalist,tt8999762,nm0187018
2024,Dune: Part Two,tt15239678,nm0292132
2024,Emilia Pérez,tt20221436,nm5243556
2024,Maria,tt22893404,nm0005767
2024,Nosferatu,tt5040012,nm1144916
2024,A Complete Unknown,tt11563598,nm0680218
2024,Conclave,tt20215234,nm0160425
2024,Gladiator II,tt9218128,nm0946765|nm0189366
2024,Nosferatu,tt5040012,nm0611379
2024,Wicked,tt1262426,nm3477899
2024,Anora,tt28607951,nm0048918
2024,The Brutalist,tt8999762,nm1227232
2024,A Complete Unknown,tt11563598,nm0003506
2024,Emilia Pérez,tt20221436,nm0002191
2024,The Substance,tt17526714,nm0267287
2024,Black Box Diaries,tt30227076,nm10340152|nm3552229|nm8687719
2024,No Other Land,tt30953759,nm15732719|nm15732722|nm15732720|nm15732721
2024,Porcelain War,tt30294282,nm2252386|nm13731165|nm4527585|nm0243462
2024,Soundtrack to a Coup d'Etat,tt14452174,nm1431615|nm4210363|nm4009159
2024,Sugarcane,tt30319854,nm11927478|nm3354131|nm2062930
2024,Death by Numbers,tt33385063,nm0811502|nm4953625
2024,"I Am Ready, Warden",tt31556921,nm0612731|nm3849774
2024,Incident,tt27990245,nm0994484|nm7758108
2024,Instruments of a Beating Heart,tt32280470,nm3655292|nm3552229
2024,The Only Girl in the Orchestra,tt29497240,nm0639739|nm1919152
2024,Anora,tt28607951,nm0048918
2024,The Brutalist,tt8999762,nm0417347
2024,Conclave,tt20215234,nm2512313
2024,Emilia Pérez,tt20221436,nm0919761
2024,Wicked,tt1262426,nm0450005
2024,Emilia Pérez,tt20221436,
2024,Flow,tt4772188,
2024,The Girl with the Needle,tt10236164,
2024,I'm Still Here,tt14961016,
2024,The Seed of the Sacred Fig,tt32178949,
2024,A Different Man,tt21097228,nm0002514|nm1404648|nm10455135
2024,Emilia Pérez,tt20221436,nm2086842|nm13243014|nm0816504
2024,Nosferatu,tt5040012,nm0924675|nm0516365|nm0831404
2024,The Substance,tt17526714,nm1031952|nm1213050|nm3388862
2024,Wicked,tt1262426,nm0360470|nm3368818|nm2942968
2024,The Brutalist,tt8999762,nm11771045
2024,Conclave,tt20215234,nm2890617
2024,Emilia Pérez,tt20221436,nm4711393|nm1722079
2024,Wicked,tt1262426,nm0694173|nm0777451
2024,The Wild Robot,tt29623480,nm3929283
2024,Emilia Pérez,tt20221436,nm4711393|nm1722079|nm0002191
2024,The Six Triple Eight,tt24458622,nm0005534
2024,Sing Sing,tt28479262,nm11153958|nm2557663
2024,Emilia Pérez,tt20221436,nm1722079|nm4711393
2024,Elton John: Never Too Late,tt20316978,nm0005056|nm1848488|nm3353159|nm0005479
2024,Anora,tt28607951,nm7866544|nm1013476|nm0048918
2024,The Brutalist,tt8999762,nm0330482|nm1491945|nm6513341|nm1486759|nm1227232
2024,A Complete Unknown,tt11563598,nm1757754|nm0003506|nm2670366
2024,Conclave,tt20215234,nm0743882|nm0397998|nm0413182
2024,Dune: Part Two,tt15239678,nm0661289|nm1212547|nm7069070|nm0898288
2024,Emilia Pérez,tt20221436,nm0146434|nm0002191
2024,I'm Still Here,tt14961016,nm1750060|nm2095560
2024,Nickel Boys,tt23055660,nm0306890|nm1250070|nm0055656
2024,The Substance,tt17526714,nm0267287|nm0079677|nm0271479
2024,Wicked,tt1262426,nm0686887
2024,The Brutalist,tt8999762,nm0065473|nm0190966
2024,Conclave,tt20215234,nm0203990|nm0003775
2024,Dune: Part Two,tt15239678,nm0894411|nm0896580
2024,Nosferatu,tt5040012,nm0490154|nm1492239
2024,Wicked,tt1262426,nm0189769|nm0761227
2024,A Lien,tt27655666,nm4972708|nm9877582
2024,Anuja,tt27654431,nm12809780|nm11820954
2024,I'm Not a Robot,tt19837932,nm6255610|nm0686692
2024,The Last Ranger,tt15802124,nm8305829|nm0787430
2024,The Man Who Could Not Remain Silent,tt20519854,nm1196483|nm4148941
2024,A Complete Unknown,tt11563598,nm0537972|nm0843219|nm0135242|nm0557338|nm0316102
2024,Dune: Part Two,tt15239678,nm0424163|nm0455185|nm0058897|nm0376153
2024,Emilia Pérez,tt20221436,nm1052723|nm0222862|nm5687717|nm0392652|nm4069968
2024,Wicked,tt1262426,nm1536532|nm0637810|nm3387973|nm0625144|nm1308738
2024,The Wild Robot,tt29623480,nm0858378|nm1014073|nm0729886|nm1396496
2024,Alien: Romulus,tt18412256,nm0053146|nm0784700|nm1652052|nm0536752
2024,Better Man,tt14260836,nm1515480|nm2238085|nm1981800|nm0835934
2024,Dune: Part Two,tt15239678,nm0995902|nm2133637|nm2399047|nm0275382
2024,Kingdom of the Planet of the Apes,tt11389872,nm0935445|nm0881359|nm0832737|nm0121849
2024,Wicked,tt1262426,nm0375666|nm1000834|nm1874068|nm0179274
2024,A Complete Unknown,tt11563598,nm0003506|nm0168379
2024,Conclave,tt20215234,nm1661186
2024,Emilia Pérez,tt20221436,nm0002191|nm0081179|nm5674565|nm5365694
2024,Nickel Boys,tt23055660,nm8840476|nm0055656
2024,Sing Sing,tt28479262,nm3286079|nm3613117|nm13697094|nm5874224
2024,Anora,tt28607951,nm0048918
2024,The Brutalist,tt8999762,nm1227232|nm2178754
2024,A Real Pain,tt21823606,nm0251986
2024,September 5,tt28082769,nm9415549|nm2959497|nm1017048
2024,The Substance,tt17526714,nm0267287
2025,Marty Supreme,tt32916440,nm3154303
2025,One Battle after Another,tt30144839,nm0000138
2025,Blue Moon,tt32536315,nm0000160
2025,Sinners,tt31193180,nm0430107
2025,The Secret Agent,tt27847051,nm0609944
2025,One Battle after Another,tt30144839,nm0001125
2025,Frankenstein,tt1312221,nm8624059
2025,Sinners,tt31193180,nm0005148
2025,One Battle after Another,tt30144839,nm0000576
2025,Sentimental Value,tt27714581,nm0001745
2025,Hamnet,tt14905854,nm2976580
2025,If I Had Legs I'd Kick You,tt18382850,nm0126284
2025,Song Sung Blue,tt30343021,nm0005028
2025,Sentimental Value,tt27714581,nm4561559
2025,Bugonia,tt12300742,nm1297015
2025,Sentimental Value,tt27714581,nm1102577
2025,Sentimental Value,tt27714581,nm6635521
2025,Weapons,tt26581740,nm0001496
2025,Sinners,tt31193180,nm2148911
2025,One Battle after Another,tt30144839,nm3692520
2025,Arco,tt14883538,nm4589136|nm5064713|nm0556021|nm0000204
2025,Elio,tt4900148,nm6461347|nm7626019|nm2937122|nm1216321
2025,KPop Demon Hunters,tt14205554,nm3133422|nm2282774|nm7970662
2025,Little Amélie or the Character of Rain,tt29313285,nm4922823|nm3442046|nm4751170|nm1436417
2025,Zootopia 2,tt26443597,nm1158544|nm0397174|nm2486917
2025,Butterfly,tt30970587,nm0583939|nm1054433
2025,Forevergreen,tt36454323,nm2920776|nm3728874
2025,The Girl Who Cried Pearls,tt36956820,nm2650321|nm2649299
2025,Retirement Plan,tt33019507,nm16359334|nm1737306
2025,The Three Sisters,tt35676079,nm0111588
2025,Hamnet,tt14905854,nm0002274
2025,Marty Supreme,tt32916440,nm1204539
2025,One Battle after Another,tt30144839,nm0474697
2025,The Secret Agent,tt27847051,nm15368674
2025,Sinners,tt31193180,nm0537892
2025,Frankenstein,tt1312221,nm0491565
2025,Marty Supreme,tt32916440,nm0451787
2025,One Battle after Another,tt30144839,nm0062177
2025,Sinners,tt31193180,nm2557161
2025,Train Dreams,tt29768334,nm4110224
2025,Avatar: Fire and Ash,tt1757678,nm0779045
2025,Frankenstein,tt1312221,nm1661457
2025,Hamnet,tt14905854,nm3018027
2025,Marty Supreme,tt32916440,nm7279887
2025,Sinners,tt31193180,nm0141921
2025,Hamnet,tt14905854,nm2125482
2025,Marty Supreme,tt32916440,nm1343394
2025,One Battle after Another,tt30144839,nm0000759
2025,Sentimental Value,tt27714581,nm1258686
2025,Sinners,tt31193180,nm3363032
2025,The Alabama Solution,tt35307139,nm1285613|nm0442110
2025,Come See Me in the Good Light,tt34966013,nm1713913|nm5357937|nm0449299|nm1936366
2025,Cutting through Rocks,tt10196414,nm5328353|nm6746115
2025,Mr. Nobody against Putin,tt34965515,?
2025,The Perfect Neighbor,tt34962891,nm0304135|nm10749368|nm6098670|nm0083851
2025,All the Empty Rooms,tt37798645,nm0781733|nm2261114
2025,Armed Only with a Camera: The Life and Death of Brent Renaud,tt35515733,nm1867345|nm3743017
2025,"Children No More: \""Were and Are Gone\""",tt38691874,nm1857245|nm0627521
2025,The Devil Is Busy,tt34205548,nm3654746|nm0304135
2025,Perfectly a Strangeness,tt32205767,nm3226817
2025,F1,tt16311594,nm0592537
2025,Marty Supreme,tt32916440,nm2563482|nm1343394
2025,One Battle after Another,tt30144839,nm1425140
2025,Sentimental Value,tt27714581,nm1256846
2025,Sinners,tt31193180,nm4019350
2025,The Secret Agent,tt27847051,
2025,It Was Just an Accident,tt36491653,
2025,Sentimental Value,tt27714581,
2025,Sirāt,tt32298285,
2025,The Voice of Hind Rajab,tt36943034,
2025,Butcher's Stain,tt39232815,nm18040407|nm5328550
2025,A Friend of Dorothy,tt35489516,nm5241260|nm1444721
2025,Jane Austen's Period Drama,tt31171760,nm2539508|nm7448751
2025,The Singers,tt33508491,nm4085454|nm2990059
2025,Two People Exchanging Saliva,tt33365259,nm10306972|nm10306973
2025,Frankenstein,tt1312221,nm2432825|nm0760397|nm1691633
2025,Kokuho,tt35231039,nm0870318|nm18145741|nm18145742
2025,Sinners,tt31193180,nm0225004|nm2885534|nm2675680
2025,The Smashing Machine,tt11214558,nm0875308|nm0341205|nm0716790
2025,The Ugly Stepsister,tt29344903,nm1237707|nm0766611
2025,Bugonia,tt12300742,nm14930772
2025,Frankenstein,tt1312221,nm0006035
2025,Hamnet,tt14905854,nm2068037
2025,One Battle after Another,tt30144839,nm0339351
2025,Sinners,tt31193180,nm3234869
2025,Diane Warren: Relentless,tt14588692,nm0005534
2025,Sinners,tt31193180,nm1277289|nm3234869
2025,Viva Verdi!,tt3595454,nm0006229
2025,Train Dreams,tt29768334,nm0147022|nm2425842
2025,Bugonia,tt12300742,nm0347384|nm1103466|nm0487166|nm1297015|nm1185381
2025,F1,tt16311594,nm0648288|nm0000093|nm0306890|nm1250070|nm2676052|nm0000988
2025,Frankenstein,tt1312221,nm0868219|nm0197703|nm0835959
2025,Hamnet,tt14905854,nm0551017|nm0365208|nm1868038|nm0000229|nm0005222
2025,Marty Supreme,tt32916440,nm4791912|nm2563482|nm1343394|nm0441097|nm3154303
2025,One Battle after Another,tt30144839,nm0814114|nm2072976|nm0000759
2025,The Secret Agent,tt27847051,nm2201794
2025,Sentimental Value,tt27714581,nm2250929|nm5269292
2025,Sinners,tt31193180,nm3362858|nm3539578|nm3363032
2025,Train Dreams,tt29768334,nm0997470|nm3267061|nm1052666|nm4328012|nm5715332
2025,Frankenstein,tt1312221,nm0222383|nm0896580
2025,Hamnet,tt14905854,nm2356249|nm1818912
2025,Marty Supreme,tt32916440,nm0279926|nm1853964
2025,One Battle after Another,tt30144839,nm3151515|nm2518113
2025,Sinners,tt31193180,nm1667545|nm3053001
2025,F1,tt16311594,nm0424163|nm0625131|nm0946705|nm0729886|nm0672752
2025,Frankenstein,tt1312221,nm0152382|nm0733255|nm0274399|nm0177397|nm0957576
2025,One Battle after Another,tt30144839,nm0306223|nm0769042|nm4878340
2025,Sinners,tt31193180,nm2597982|nm8991894|nm8395675|nm0698367|nm0006655
2025,Sirāt,tt32298285,nm1072367|nm4349901|nm2015411
2025,Avatar: Fire and Ash,tt1757678,nm0504784|nm0051824|nm0756590|nm2280778
2025,F1,tt16311594,nm0876095|nm1349988|nm7301327|nm1337882
2025,Jurassic World Rebirth,tt31036941,nm1316134|nm0032064|nm2683373|nm0179273
2025,The Lost Bus,tt21103218,nm0633563|nm3973854|nm3923070|nm0572287
2025,Sinners,tt31193180,nm1677432|nm2256596|nm3083445|nm3185336
2025,Bugonia,tt12300742,nm4301557
2025,Frankenstein,tt1312221,nm0868219
2025,Hamnet,tt14905854,nm2125482|nm9133641
2025,One Battle after Another,tt30144839,nm0000759
2025,Train Dreams,tt29768334,nm3286079|nm3613117
2025,Blue Moon,tt32536315,nm2904878
2025,It Was Just an Accident,tt36491653,nm0070159|nm18145787|nm2158640|nm18145788
2025,Marty Supreme,tt32916440,?|nm1343394
2025,Sentimental Value,tt27714581,nm1258777|nm1258686
2025,Sinners,tt31193180,nm3363032
