imdb.id,title.mixed,sample.year.first,fest.first,,,,,
tt32759477,The Richest Woman in the World,2025,Cannes,,,,,
tt32082522,The Wave,2025,Cannes,,,,,
tt32646557,Enzo,2025,Cannes,,,,,
tt36885668,Drifting Laurent,2025,Cannes,,,,,
tt36553782,Her Will Be Done,2025,Cannes,,,,,
tt36510056,Drunken Noodles,2025,Cannes,,,,,
tt27722618,Left-Handed Girl,2025,Cannes,,,,,
tt33381401,The Love That Remains,2025,Cannes,,,,,
tt36930290,Bleat!,2025,Cannes,,,,,
tt36581993,Before the Sea Forgets,2025,Cannes,,,,,
tt36553675,Imago,2025,Cannes,,,,,
tt34968474,The Six Billion Dollar Man,2025,Cannes,,,,,
tt36599377,La vie après Siham,2025,Cannes,,,,,
tt27052428,Orwell: 2+2=5,2025,Cannes,,,,,
tt35931046,Bono: Stories of Surrender,2025,Cannes,,,,,
tt36598711,Put Your Soul on Your Hand and Walk,2025,Cannes,,,,,
tt36525145,Nuit obscure - 'Ain't I a Child?',2025,Cannes,,,,,
tt36554869,Militantropos,2025,Cannes,,,,,
tt36414908,Slauson Rec,2025,Cannes,,,,,
tt35892253,Bo Being Bo Widerberg,2025,Cannes,,,,,
tt35504696,"David Lynch, une énigme à Hollywood",2025,Cannes,,,,,
tt36959167,Para Vigo Me Voy!,2025,Cannes,,,,,
tt36965993,I Love Peru,2025,Cannes,,,,,
tt33400055,Kika,2025,Cannes,,,,,
tt28493053,L'Mina,2025,Cannes,,,,,
tt36617489,Alisveris,2025,Cannes,,,,,
tt36844384,Samba Infinito,2025,Cannes,,,,,
tt36987460,Donne batterie,2025,Cannes,,,,,
tt36995876,Critical Condition,2025,Cannes,,,,,
tt36997447,An-Gyeong,2025,Cannes,,,,,
tt37675860,Dieu est timide,2025,Cannes,,,,,
tt38057919,Wonderwall,2025,Cannes,,,,,
tt36750881,From Dust,2025,Cannes,,,,,
tt31500100,Fillos do vento: A Rapa,2025,Cannes,,,,,
tt36750032,Beyond the Vivid Unknown,2025,Cannes,,,,,
tt36751688,The Exploding Girl VR,2025,Cannes,,,,,
tt36751675,La Maison de Poupée,2025,Cannes,,,,,
tt36751287,Lacuna,2025,Cannes,,,,,
tt35547096,In the Current of Being,2025,Cannes,,,,,
tt36751351,Taxi,2025,Cannes,,,,,
tt36426513,Lili: Screen Life Thriller,2025,Cannes,,,,,
tt32916648,The Party's Over!,2025,Cannes,,,,,
tt32247943,Miroirs No. 3,2025,Cannes,,,,,
tt32299316,Dangerous Animals,2025,Cannes,,,,,
tt33335204,Peak Everything,2025,Cannes,,,,,
tt36580117,Untamable,2025,Cannes,,,,,
tt35231039,Kokuho,2025,Cannes,,,,,
tt32583148,La mort n'existe pas,2025,Cannes,,,,,
tt36667493,Yes,2025,Cannes,,,,,
tt8029244,Tremors,2018,Clermont-Ferrand,,,,,
tt7003952,A Gentle Night,2018,Clermont-Ferrand,,,,,
tt6800290,Copa-Loca,2018,Clermont-Ferrand,,,,,
tt6966866,Counterfeit Kunkoo,2018,Clermont-Ferrand,,,,,
tt6531506,The Burden,2018,Clermont-Ferrand,,,,,
tt5788108,Fry Day,2018,Clermont-Ferrand,,,,,
tt6279304,Unnatural,2018,Clermont-Ferrand,,,,,
tt7119716,One Small Step,2018,Clermont-Ferrand,,,,,
tt6541974,Dependent,2018,Clermont-Ferrand,,,,,
tt7139480,Matria,2018,Clermont-Ferrand,,,,,
tt6196488,Mixtape Marauders,2018,Clermont-Ferrand,,,,,
tt6855638,Open Your Eyes,2018,Clermont-Ferrand,,,,,
tt6724880,Manivald,2018,Clermont-Ferrand,,,,,
tt7375186,Weekends,2018,Clermont-Ferrand,,,,,
tt7130628,Would You Look at Her,2018,Clermont-Ferrand,,,,,
tt8661460,Jerry,2018,Clermont-Ferrand,,,,,
tt10385466,Neverland,2018,Clermont-Ferrand,,,,,
tt6038442,Vlees van my vlees,2018,Clermont-Ferrand,,,,,
tt8825648,Nine Knots,2018,Clermont-Ferrand,,,,,
tt7786666,Return,2018,Clermont-Ferrand,,,,,
tt6063216,Find Fix Finish,2018,Clermont-Ferrand,,,,,
tt6335544,Wicked Girl,2018,Clermont-Ferrand,,,,,
tt7744200,Fishing,2018,Clermont-Ferrand,,,,,
tt7275126,Gros chagrin,2018,Clermont-Ferrand,,,,,
tt6984768,(Fool Time) Job,2018,Clermont-Ferrand,,,,,
tt7979454,Waterfountain,2018,Clermont-Ferrand,,,,,
tt6960712,Kajaani,2018,Clermont-Ferrand,,,,,
tt7670168,Shadow Animals,2018,Clermont-Ferrand,,,,,
tt8000702,Vihta,2018,Clermont-Ferrand,,,,,
tt6347200,"Hasta Siempre, Comandante",2018,Clermont-Ferrand,,,,,
tt8012170,Beetle Trouble,2018,Clermont-Ferrand,,,,,
tt7741650,Three Years More,2018,Clermont-Ferrand,,,,,
tt7920696,Bonobo,2018,Clermont-Ferrand,,,,,
tt7350536,Two Balloons,2018,Clermont-Ferrand,,,,,
tt7868392,Jag tror jag är lite kär i dig,2018,Clermont-Ferrand,,,,,
tt7996094,Les vies de Lenny Wilson,2018,Clermont-Ferrand,,,,,
tt7333086,Rebirth Is Necessary,2018,Clermont-Ferrand,,,,,
tt6618074,Even Field,2018,Clermont-Ferrand,,,,,
tt7205300,La nuit je mens,2018,Clermont-Ferrand,,,,,
tt6890944,Birthday Night,2018,Clermont-Ferrand,,,,,
tt7332306,Skin,2018,Clermont-Ferrand,,,,,
tt7526282,Kurban,2018,Clermont-Ferrand,,,,,
tt7431570,Saint Hubert,2018,Clermont-Ferrand,,,,,
tt7907602,The Christmas Gift,2019,Clermont-Ferrand,,,,,
tt8906678,Brotherhood,2019,Clermont-Ferrand,,,,,
tt9104810,Blue,2019,Clermont-Ferrand,,,,,
tt7467476,Fauve,2019,Clermont-Ferrand,,,,,
tt8296616,Impossible Figures and Other Stories III,2019,Clermont-Ferrand,,,,,
tt9162766,Interior,2019,Clermont-Ferrand,,,,,
tt7332306,Skin,2019,Clermont-Ferrand,,,,,
tt8908824,To Plant a Flag,2019,Clermont-Ferrand,,,,,
tt8062224,100 Eur,2019,Clermont-Ferrand,,,,,
tt8169754,16 District 16 Floors 16 People,2019,Clermont-Ferrand,,,,,
tt7610474,A Dream of Spring,2019,Clermont-Ferrand,,,,,
tt8463780,Horizon,2019,Clermont-Ferrand,,,,,
tt9044812,Bermuda,2019,Clermont-Ferrand,,,,,
tt8119856,Cyclists,2019,Clermont-Ferrand,,,,,
tt8414820,Binnu Ka Sapna,2019,Clermont-Ferrand,,,,,
tt8839138,Castle to Castle,2019,Clermont-Ferrand,,,,,
tt8636644,Jackrabbit,2019,Clermont-Ferrand,,,,,
tt8515116,I'm OK,2019,Clermont-Ferrand,,,,,
tt8297694,Manivelle: The Last Days of the Man of Tomorrow,2019,Clermont-Ferrand,,,,,
tt7435124,Miller & Son,2019,Clermont-Ferrand,,,,,
tt8432854,Manila Is Full of Men Named Boy,2019,Clermont-Ferrand,,,,,
tt7974640,Twenty One Points,2019,Clermont-Ferrand,,,,,
tt7379622,Taking the Waters,2019,Clermont-Ferrand,,,,,
tt9452070,Norteños,2019,Clermont-Ferrand,,,,,
tt6813264,Detainment,2019,Clermont-Ferrand,,,,,
tt8486966,Haus,2019,Clermont-Ferrand,,,,,
tt9471824,Turning Ten,2019,Clermont-Ferrand,,,,,
tt8735380,The Last Post Office,2019,Clermont-Ferrand,,,,,
tt8340880,Patision Avenue,2019,Clermont-Ferrand,,,,,
tt9440246,Liebe - Oder Erinnerung an Judith R.,2019,Clermont-Ferrand,,,,,
tt9818170,What Do You Know About the Water and the Moon,2019,Clermont-Ferrand,,,,,
tt8478768,Visit,2019,Clermont-Ferrand,,,,,
tt11230422,Fault Line,2019,Clermont-Ferrand,,,,,
tt8433144,Prints,2019,Clermont-Ferrand,,,,,
tt8949460,Last Year When the Train Passed By,2019,Clermont-Ferrand,,,,,
tt8958890,All Inclusive,2019,Clermont-Ferrand,,,,,
tt8233516,La chute,2019,Clermont-Ferrand,,,,,
tt8515188,Our Song to War,2019,Clermont-Ferrand,,,,,
tt8253972,Le sujet,2019,Clermont-Ferrand,,,,,
tt7855990,Solar Walk,2019,Clermont-Ferrand,,,,,
tt8974274,Eve,2019,Clermont-Ferrand,,,,,
tt7374512,Marfa,2019,Clermont-Ferrand,,,,,
tt7378460,Nursery Rhymes,2019,Clermont-Ferrand,,,,,
tt8685478,The Passage,2019,Clermont-Ferrand,,,,,
tt8207518,Stratum,2019,Clermont-Ferrand,,,,,
tt8575410,Love He Said,2019,Clermont-Ferrand,,,,,
tt8957464,Acadiana,2019,Clermont-Ferrand,,,,,
tt9650444,Swatted,2019,Clermont-Ferrand,,,,,
tt9772448,Wild Will,2019,Clermont-Ferrand,,,,,
tt10026994,The Boogeywoman,2019,Clermont-Ferrand,,,,,
tt7925798,This Magnificent Cake!,2019,Clermont-Ferrand,,,,,
tt8200722,Egg,2019,Clermont-Ferrand,,,,,
tt7235398,Como Fernando Pessoa Salvou Portugal,2019,Clermont-Ferrand,,,,,
tt8491744,Guaxuma,2019,Clermont-Ferrand,,,,,
tt7944386,Le mal bleu,2019,Clermont-Ferrand,,,,,
tt8453390,Las Cruces,2019,Clermont-Ferrand,,,,,
tt8627214,Le Mans 1955,2019,Clermont-Ferrand,,,,,
tt9018836,Blue Dog,2019,Clermont-Ferrand,,,,,
tt8822398,I'm Going Out for Cigarettes,2019,Clermont-Ferrand,,,,,
tt8551848,Nefta Football Club,2019,Clermont-Ferrand,,,,,
tt10493878,Winter Sun,2019,Clermont-Ferrand,,,,,
tt10556666,Bavure,2019,Clermont-Ferrand,,,,,
tt6827874,Debris,2019,Clermont-Ferrand,,,,,
tt8490856,Cadavre exquis,2019,Clermont-Ferrand,,,,,
tt7777230,Tracing Addai,2019,Clermont-Ferrand,,,,,
tt9643086,By a Hair,2019,Clermont-Ferrand,,,,,
tt10541328,Kembalilah Dengan Tenang,2019,Clermont-Ferrand,,,,,
tt9563542,Turbine,2019,Clermont-Ferrand,,,,,
tt5776466,Bubbles,2019,Clermont-Ferrand,,,,,
tt7360494,1981,2019,Clermont-Ferrand,,,,,
tt9685946,Are You Listening Mother?,2019,Clermont-Ferrand,,,,,
tt8991292,The Sound of Falling,2019,Clermont-Ferrand,,,,,
tt8610880,Mama,2019,Clermont-Ferrand,,,,,
tt9124436,Dimo's forest,2019,Clermont-Ferrand,,,,,
tt8977292,Harbor,2019,Clermont-Ferrand,,,,,
tt10050968,Good Night,2020,Clermont-Ferrand,,,,,
tt11470380,The Water Will Carry Us,2020,Clermont-Ferrand,,,,,
tt10219160,She Runs,2020,Clermont-Ferrand,,,,,
tt11005650,Tradition,2020,Clermont-Ferrand,,,,,
tt9447628,Goin South,2020,Clermont-Ferrand,,,,,
tt9842776,16 de Decembro,2020,Clermont-Ferrand,,,,,
tt9627270,Un coche cualquiera,2020,Clermont-Ferrand,,,,,
tt10325740,Toomas Beneath the Valley of the Wild Wolves,2020,Clermont-Ferrand,,,,,
tt10272852,Sh_t Happens,2020,Clermont-Ferrand,,,,,
tt10725150,Important Police Shit,2020,Clermont-Ferrand,,,,,
tt10214916,The Distance Between Us and the Sky,2020,Clermont-Ferrand,,,,,
tt10241206,Imbued Life,2020,Clermont-Ferrand,,,,,
tt10538550,405,2020,Clermont-Ferrand,,,,,
tt8992920,Skewwhiff,2020,Clermont-Ferrand,,,,,
tt10864666,Route-3,2020,Clermont-Ferrand,,,,,
tt11621206,Breakwater,2020,Clermont-Ferrand,,,,,
tt8658144,Ricochets,2020,Clermont-Ferrand,,,,,
tt11621112,The White Wall,2020,Clermont-Ferrand,,,,,
tt11454944,The Physics of Sorrow,2020,Clermont-Ferrand,,,,,
tt10402938,"Stay Awake, Be Ready",2020,Clermont-Ferrand,,,,,
tt11474480,The Present,2020,Clermont-Ferrand,,,,,
tt9787546,Frontiera,2020,Clermont-Ferrand,,,,,
tt9379374,Hot Dog,2020,Clermont-Ferrand,,,,,
tt9603830,What Did You Dream?,2020,Clermont-Ferrand,,,,,
tt10300628,The Manila Lover,2020,Clermont-Ferrand,,,,,
tt10290340,Stray Dogs Come Out at Night,2020,Clermont-Ferrand,,,,,
tt8394666,Lefty/Righty,2020,Clermont-Ferrand,,,,,
tt8096092,Oslo,2020,Clermont-Ferrand,,,,,
tt10292962,Fort Irwin,2020,Clermont-Ferrand,,,,,
tt9344894,End-O,2020,Clermont-Ferrand,,,,,
tt8941158,"Adiós, adiós, adiós",2020,Clermont-Ferrand,,,,,
tt10747588,He Can't Live Without Cosmos,2020,Clermont-Ferrand,,,,,
tt11464006,Cayenne,2020,Clermont-Ferrand,,,,,
tt11830928,Ward's Henna Party,2020,Clermont-Ferrand,,,,,
tt12088292,Hydebank,2020,Clermont-Ferrand,,,,,
tt10340768,Sandals,2020,Clermont-Ferrand,,,,,
tt8306338,Darikiken,2020,Clermont-Ferrand,,,,,
tt9319362,The Match,2020,Clermont-Ferrand,,,,,
tt11775910,An Arabian Night,2020,Clermont-Ferrand,,,,,
tt10307058,Why Slugs Have No Legs,2020,Clermont-Ferrand,,,,,
tt11085712,Girl in the Hallway,2020,Clermont-Ferrand,,,,,
tt8752014,Matriochkas,2020,Clermont-Ferrand,,,,,
tt10368274,I'll End Up in Jail,2020,Clermont-Ferrand,,,,,
tt10199970,Deep Love,2020,Clermont-Ferrand,,,,,
tt12623372,The Visit,2020,Clermont-Ferrand,,,,,
tt12374280,Applesauce,2020,Clermont-Ferrand,,,,,
tt11142354,Die Tinte trocknet nicht,2020,Clermont-Ferrand,,,,,
tt12896594,Serial Parallels,2020,Clermont-Ferrand,,,,,
tt9892574,Gusts of Wild Life,2020,Clermont-Ferrand,,,,,
tt10218176,Tomorrow I Will Be Dirt,2020,Clermont-Ferrand,,,,,
tt9857490,Rise,2020,Clermont-Ferrand,,,,,
tt10481922,Average Happiness,2020,Clermont-Ferrand,,,,,
tt10234526,Kids,2020,Clermont-Ferrand,,,,,
tt10341888,The Little Soul,2020,Clermont-Ferrand,,,,,
tt10248754,Acid Rain,2020,Clermont-Ferrand,,,,,
tt9902526,Blue Boy,2020,Clermont-Ferrand,,,,,
tt10047296,Meridian,2020,Clermont-Ferrand,,,,,
tt8150744,How to Breathe in Kern County,2020,Clermont-Ferrand,,,,,
tt9812684,49 Years from the House on the Left,2020,Clermont-Ferrand,,,,,
tt10804136,Mega Sexy Robot Dinosaur,2020,Clermont-Ferrand,,,,,
tt9769192,Blessed Land,2020,Clermont-Ferrand,,,,,
tt10514516,Zombies,2020,Clermont-Ferrand,,,,,
tt11871570,Hell and Such,2020,Clermont-Ferrand,,,,,
tt11447834,Slug Life,2020,Clermont-Ferrand,,,,,
tt12058148,California on Fire,2020,Clermont-Ferrand,,,,,
tt12104182,Swinguerra,2020,Clermont-Ferrand,,,,,
tt9799594,Two Bodies on a Beach,2020,Clermont-Ferrand,,,,,
tt6599276,In Between,2020,Clermont-Ferrand,,,,,
tt12697260,Freeze Frame,2020,Clermont-Ferrand,,,,,
tt10384208,Olla,2020,Clermont-Ferrand,,,,,
tt10499942,Memorable,2020,Clermont-Ferrand,,,,,
tt10127542,Raout Pacha,2020,Clermont-Ferrand,,,,,
tt10619908,"Sheep, Wolf and a Cup of Tea...",2020,Clermont-Ferrand,,,,,
tt10875512,Miss Chazelles,2020,Clermont-Ferrand,,,,,
tt10537332,The Loyal Man,2020,Clermont-Ferrand,,,,,
tt11884670,Genius Loci,2020,Clermont-Ferrand,,,,,
tt11412510,Tender Age,2020,Clermont-Ferrand,,,,,
tt10655732,Oles oi foties i fotia,2020,Clermont-Ferrand,,,,,
tt11108028,Traces,2020,Clermont-Ferrand,,,,,
tt14115826,The Nightwalk,2020,Clermont-Ferrand,,,,,
tt6708942,Togrøvere,2020,Clermont-Ferrand,,,,,
tt10774550,Night Upon Kepler 452b,2020,Clermont-Ferrand,,,,,
tt11166650,The Wake,2020,Clermont-Ferrand,,,,,
tt11892472,Summer Fasting,2020,Clermont-Ferrand,,,,,
tt13985710,Sisters,2021,Clermont-Ferrand,,,,,
tt11519498,Fabiu,2021,Clermont-Ferrand,,,,,
tt11018338,Ned & Me,2021,Clermont-Ferrand,,,,,
tt12974818,David,2021,Clermont-Ferrand,,,,,
tt11719610,Jam,2021,Clermont-Ferrand,,,,,
tt12744422,History of Civilization,2021,Clermont-Ferrand,,,,,
tt12754146,The Chicken,2021,Clermont-Ferrand,,,,,
tt11893528,The Bonfire,2021,Clermont-Ferrand,,,,,
tt11661962,Grab Them,2021,Clermont-Ferrand,,,,,
tt12326326,The Mistress of the Copper Mountain,2021,Clermont-Ferrand,,,,,
tt13046450,Heaven Reaches Down to Earth,2021,Clermont-Ferrand,,,,,
tt11744780,Nantong Nights,2021,Clermont-Ferrand,,,,,
tt11337360,Workshop,2021,Clermont-Ferrand,,,,,
tt10268568,Zoe and Hanh,2021,Clermont-Ferrand,,,,,
tt13932342,Princesses,2021,Clermont-Ferrand,,,,,
tt12874858,Angh,2021,Clermont-Ferrand,,,,,
tt13281862,Are You Still There?,2021,Clermont-Ferrand,,,,,
tt13463352,Masel Tov Cocktail,2021,Clermont-Ferrand,,,,,
tt11051338,Night Shift,2021,Clermont-Ferrand,,,,,
tt12362778,Pinpin,2021,Clermont-Ferrand,,,,,
tt11889286,Dummy,2021,Clermont-Ferrand,,,,,
tt12594020,I Am Afraid to Forget Your Face,2021,Clermont-Ferrand,,,,,
tt14151728,Nan fang de mou xie cheng xian fang shi,2021,Clermont-Ferrand,,,,,
tt12899536,Happy Ending,2021,Clermont-Ferrand,,,,,
tt14293560,Affairs of the Art,2021,Clermont-Ferrand,,,,,
tt10538710,White Eye,2021,Clermont-Ferrand,,,,,
tt14552414,Ain't No Time for Women,2021,Clermont-Ferrand,,,,,
tt13729004,The Arithmetic of Survival,2021,Clermont-Ferrand,,,,,
tt12841898,Gramercy,2021,Clermont-Ferrand,,,,,
tt12185772,Homeless Home,2021,Clermont-Ferrand,,,,,
tt13219556,In the Air Tonight,2021,Clermont-Ferrand,,,,,
tt13780862,Hide,2021,Clermont-Ferrand,,,,,
tt13951854,Deep Waters,2021,Clermont-Ferrand,,,,,
tt13332920,Maalbeek,2021,Clermont-Ferrand,,,,,
tt12283160,People on Saturday,2021,Clermont-Ferrand,,,,,
tt12603728,Normal,2021,Clermont-Ferrand,,,,,
tt12804548,The Unseen River,2021,Clermont-Ferrand,,,,,
tt12926090,Push This Button If You Begin to Panic,2021,Clermont-Ferrand,,,,,
tt12143434,Just a Guy,2021,Clermont-Ferrand,,,,,
tt12629626,Son of Sodom,2021,Clermont-Ferrand,,,,,
tt13997282,Santiago 1973-2019,2021,Clermont-Ferrand,,,,,
tt13997420,Orgiastic Hyper-Plastic,2021,Clermont-Ferrand,,,,,
tt13231684,Night Bus,2021,Clermont-Ferrand,,,,,
tt14210930,Mat and Her Mates,2021,Clermont-Ferrand,,,,,
tt13253166,"Souvenir, souvenir",2021,Clermont-Ferrand,,,,,
tt14558656,Listen to the Beat of Our Images,2021,Clermont-Ferrand,,,,,
tt13602908,Which is Witch?,2021,Clermont-Ferrand,,,,,
tt13058114,Choulequec,2021,Clermont-Ferrand,,,,,
tt13706792,On n'est pas des animaux,2021,Clermont-Ferrand,,,,,
tt14528962,Trumpets in the Sky,2021,Clermont-Ferrand,,,,,
tt14342020,Little Portugal,2021,Clermont-Ferrand,,,,,
tt13925062,Hilum,2021,Clermont-Ferrand,,,,,
tt13133068,We Are Not Dead Yet,2021,Clermont-Ferrand,,,,,
tt14115884,Sin-ui Ttal-eun Chum-eul Chun-da,2021,Clermont-Ferrand,,,,,
tt13156256,One and Thousand Nights,2021,Clermont-Ferrand,,,,,
tt13660390,Al-Sit,2021,Clermont-Ferrand,,,,,
tt14115826,The Nightwalk,2021,Clermont-Ferrand,,,,,
tt10876926,Swimmer,2021,Clermont-Ferrand,,,,,
tt11007670,Among the Almond Trees,2021,Clermont-Ferrand,,,,,
tt13618308,Beyond Is the Day,2021,Clermont-Ferrand,,,,,
tt14118550,Squish,2021,Clermont-Ferrand,,,,,
tt13637328,Haikara,2021,Clermont-Ferrand,,,,,
tt13895394,Requiem,2021,Clermont-Ferrand,,,,,
tt13289224,The Cloud Is Still There,2021,Clermont-Ferrand,,,,,
tt11591088,You're Dead Hélène,2021,Clermont-Ferrand,,,,,
tt8505626,Facing the Beast,2021,Clermont-Ferrand,,,,,
tt13742326,Naughty Spot,2021,Clermont-Ferrand,,,,,
tt10959348,What We Don't Know About Maryam,2021,Clermont-Ferrand,,,,,
tt12544268,The Trees,2021,Clermont-Ferrand,,,,,
tt14200538,Sandier,2021,Clermont-Ferrand,,,,,
tt12348548,Lora,2021,Clermont-Ferrand,,,,,
tt13995890,Under the North Sea,2021,Clermont-Ferrand,,,,,
tt15264448,Mate,2022,Clermont-Ferrand,,,,,
tt16530486,5pm Seaside,2022,Clermont-Ferrand,,,,,
tt15257838,Abisal,2022,Clermont-Ferrand,,,,,
tt14852106,Ali and His Miracle Sheep,2022,Clermont-Ferrand,,,,,
tt14643434,Granny's Sexual Life,2022,Clermont-Ferrand,,,,,
tt14825950,Beast,2022,Clermont-Ferrand,,,,,
tt16732868,Birds,2022,Clermont-Ferrand,,,,,
tt13973416,Night of the Living Dicks,2022,Clermont-Ferrand,,,,,
tt13575264,Night of the Living Dread,2022,Clermont-Ferrand,,,,,
tt15207664,Ousmane,2022,Clermont-Ferrand,,,,,
tt14717664,Displaced,2022,Clermont-Ferrand,,,,,
tt14701024,Safe,2022,Clermont-Ferrand,,,,,
tt15449858,Sestry,2022,Clermont-Ferrand,,,,,
tt16755996,Sierra,2022,Clermont-Ferrand,,,,,
tt11386280,Steakhouse,2022,Clermont-Ferrand,,,,,
tt14608922,Three Songs for Benazir,2022,Clermont-Ferrand,,,,,
tt13607452,Calving,2022,Clermont-Ferrand,,,,,
tt14275406,Ensom Cowgirl,2022,Clermont-Ferrand,,,,,
tt12237226,Farrucas,2022,Clermont-Ferrand,,,,,
tt15125750,It Must,2022,Clermont-Ferrand,,,,,
tt13982920,Flounder,2022,Clermont-Ferrand,,,,,
tt15657076,Los conspiradores,2022,Clermont-Ferrand,,,,,
tt15328210,Au plaisir les ordures!,2022,Clermont-Ferrand,,,,,
tt15745270,CAI - BER,2022,Clermont-Ferrand,,,,,
tt15432004,Cinco estrellas,2022,Clermont-Ferrand,,,,,
tt15452442,Get Ready. Off to the Feast,2022,Clermont-Ferrand,,,,,
tt16392090,The Headhunter's Daughter,2022,Clermont-Ferrand,,,,,
tt11570620,Joy,2022,Clermont-Ferrand,,,,,
tt15561194,What Has Changed,2022,Clermont-Ferrand,,,,,
tt12623314,Mass Ave,2022,Clermont-Ferrand,,,,,
tt14465876,Motvind,2022,Clermont-Ferrand,,,,,
tt12210112,Road to El Kef,2022,Clermont-Ferrand,,,,,
tt15286058,The Place That Is Ours,2022,Clermont-Ferrand,,,,,
tt15118352,Fall of the Ibis King,2022,Clermont-Ferrand,,,,,
tt15560686,Sarira,2022,Clermont-Ferrand,,,,,
tt16538636,Slouch,2022,Clermont-Ferrand,,,,,
tt16981212,Die geheimnisvollen Inseln,2022,Clermont-Ferrand,,,,,
tt17894182,On the Surface,2022,Clermont-Ferrand,,,,,
tt18100886,O Que Resta,2022,Clermont-Ferrand,,,,,
tt14686512,Meet Doug,2022,Clermont-Ferrand,,,,,
tt14972044,Neon Phantom,2022,Clermont-Ferrand,,,,,
tt16263748,Furia,2022,Clermont-Ferrand,,,,,
tt14992836,Arbete åt alla!,2022,Clermont-Ferrand,,,,,
tt13849534,Happiness is a Journey,2022,Clermont-Ferrand,,,,,
tt14972316,"Love, Dad",2022,Clermont-Ferrand,,,,,
tt13886816,Lemongrass Girl,2022,Clermont-Ferrand,,,,,
tt15318898,Swallow the Universe,2022,Clermont-Ferrand,,,,,
tt15405020,Man or Tree,2022,Clermont-Ferrand,,,,,
tt16914624,Her Violet Kiss,2022,Clermont-Ferrand,,,,,
tt14574068,Saint John the Baptist,2022,Clermont-Ferrand,,,,,
tt15706368,Cucumbers,2022,Clermont-Ferrand,,,,,
tt14905322,In the Soil,2022,Clermont-Ferrand,,,,,
tt14812810,Train Again,2022,Clermont-Ferrand,,,,,
tt14574094,La marche de Paris à Brest,2022,Clermont-Ferrand,,,,,
tt16527984,Concertina,2022,Clermont-Ferrand,,,,,
tt15501048,Beokis,2022,Clermont-Ferrand,,,,,
tt21144178,Angle mort,2022,Clermont-Ferrand,,,,,
tt15255306,Prosopagnosia,2022,Clermont-Ferrand,,,,,
tt16430828,Belle River,2022,Clermont-Ferrand,,,,,
tt15669398,Le roi David,2022,Clermont-Ferrand,,,,,
tt14528962,Trumpets in the Sky,2022,Clermont-Ferrand,,,,,
tt16290934,Partir un jour,2022,Clermont-Ferrand,,,,,
tt15397592,Astel,2022,Clermont-Ferrand,,,,,
tt12801458,Little Berlin,2022,Clermont-Ferrand,,,,,
tt17066952,Ce n'est rien,2022,Clermont-Ferrand,,,,,
tt14812818,Noir-soleil,2022,Clermont-Ferrand,,,,,
tt14412390,Son Altesse Protocole,2022,Clermont-Ferrand,,,,,
tt14812792,Anxious Body,2022,Clermont-Ferrand,,,,,
tt14875862,Sideral,2022,Clermont-Ferrand,,,,,
tt15274076,Le cormoran,2022,Clermont-Ferrand,,,,,
tt15104520,Constellation,2022,Clermont-Ferrand,,,,,
tt16419812,Warsha,2022,Clermont-Ferrand,,,,,
tt15456404,Grand Paris Express,2022,Clermont-Ferrand,,,,,
tt13882330,Les curiosités du mal,2022,Clermont-Ferrand,,,,,
tt17560734,Trois grains de gros sel,2022,Clermont-Ferrand,,,,,
tt16730466,À coeur perdu,2022,Clermont-Ferrand,,,,,
tt15522854,Lucienne dans un monde sans solitude,2022,Clermont-Ferrand,,,,,
tt15741136,Le point de reprise,2022,Clermont-Ferrand,,,,,
tt16965094,Va dans les bois,2022,Clermont-Ferrand,,,,,
tt17524544,Let the Beast Rise,2022,Clermont-Ferrand,,,,,
tt15766600,Titan,2022,Clermont-Ferrand,,,,,
tt16912042,Au-delà des murs,2022,Clermont-Ferrand,,,,,
tt14791214,L'inspection,2022,Clermont-Ferrand,,,,,
tt16868098,Léo la nuit,2022,Clermont-Ferrand,,,,,
tt14186498,La ventrière,2022,Clermont-Ferrand,,,,,
tt15684792,"Jeudi, vendredi, samedi",2022,Clermont-Ferrand,,,,,
tt15508388,Les larmes de la Seine,2022,Clermont-Ferrand,,,,,
tt18072894,Cataracte,2022,Clermont-Ferrand,,,,,
tt14194172,The Ticket,2022,Clermont-Ferrand,,,,,
tt15228374,Khadiga,2022,Clermont-Ferrand,,,,,
tt14902386,I Bit My Tongue,2022,Clermont-Ferrand,,,,,
tt14972182,In Flow of Words,2022,Clermont-Ferrand,,,,,
tt15497198,Sentier paradis,2022,Clermont-Ferrand,,,,,
tt19369110,Love in Galilee,2022,Clermont-Ferrand,,,,,
tt17069276,Will My Parents Come to See Me,2023,Clermont-Ferrand,,,,,
tt21373876,Please Hold the Line,2023,Clermont-Ferrand,,,,,
tt17632600,Repair,2023,Clermont-Ferrand,,,,,
tt22093702,Diabel,2023,Clermont-Ferrand,,,,,
tt22326414,Our Males and Females,2023,Clermont-Ferrand,,,,,
tt20194088,Um Caroço de Abacate,2023,Clermont-Ferrand,,,,,
tt21146166,The Age of Innocence,2023,Clermont-Ferrand,,,,,
tt11542496,O Homem do Lixo,2023,Clermont-Ferrand,,,,,
tt17768566,Las visitantes,2023,Clermont-Ferrand,,,,,
tt21797282,AirHostess-737,2023,Clermont-Ferrand,,,,,
tt17663790,My Year of Dicks,2023,Clermont-Ferrand,,,,,
tt18937168,Uogos,2023,Clermont-Ferrand,,,,,
